date,value,exposure
2012-05-29,141909.1251005624,0.98
2012-05-30,139891.22848955088,0.98
2012-05-31,139589.51384288355,0.98
2012-06-01,136145.31593868596,0.98
2012-06-04,136082.84534793734,0.98
2012-06-05,137092.6812770313,0.98
2012-06-06,140111.34703601457,0.98
2012-06-07,140194.5961884299,0.98
2012-06-08,141287.1129702894,0.98
2012-06-11,139529.02002697255,0.98
2012-06-12,141100.24582512563,0.98
2012-06-13,140215.92704959793,0.98
2012-06-14,141672.61399159188,0.98
2012-06-15,143092.54457004307,0.98
2012-06-18,143364.32741628014,0.98
2012-06-19,144723.3003325334,0.98
2012-06-20,144493.3746324548,0.98
2012-06-21,141315.98485847193,0.98
2012-06-22,142382.60896930983,0.98
2012-06-25,142312.84149091487,0.0
2012-06-26,142312.84149091487,0.0
2012-06-27,143499.98334276938,0.98
2012-06-28,143098.67379630508,0.98
2012-06-29,146594.34469059555,0.98
2012-07-02,147027.09133043402,0.98
2012-07-03,147977.06082295376,0.98
2012-07-05,147322.71427285988,0.98
2012-07-06,145950.62893708935,0.98
2012-07-09,145771.17974757063,0.98
2012-07-10,144525.47344126474,0.98
2012-07-11,144546.53887623185,0.98
2012-07-12,143860.26950153182,0.98
2012-07-13,146225.63437916187,0.98
2012-07-16,145887.81911739544,0.98
2012-07-17,146869.57760074374,0.98
2012-07-18,147935.69186177675,0.98
2012-07-19,148315.64044094176,0.98
2012-07-20,146985.9358822179,0.98
2012-07-23,145529.29906965187,0.98
2012-07-24,144304.71704722202,0.98
2012-07-25,144336.36748090663,0.98
2012-07-26,146669.87669835347,0.98
2012-07-27,149319.42698478323,0.98
2012-07-30,149319.42698478323,0.98
2012-07-31,148295.86821631872,0.98
2012-08-01,148169.23402419366,0.98
2012-08-02,148096.63109952182,0.0
2012-08-03,148096.63109952182,0.0
2012-08-06,148096.63109952182,0.0
2012-08-07,148096.63109952182,0.0
2012-08-08,148096.63109952182,0.0
2012-08-09,148096.63109952182,0.0
2012-08-10,148096.63109952182,0.0
2012-08-13,148096.63109952182,0.0
2012-08-14,148096.63109952182,0.0
2012-08-15,148096.63109952182,0.0
2012-08-16,148096.63109952182,0.0
2012-08-17,148096.63109952182,0.0
2012-08-20,148096.63109952182,0.0
2012-08-21,148096.63109952182,0.0
