date,value,exposure
2012-09-10,185492.71221744842,0.0
2012-09-11,185492.71221744842,0.0
2012-09-12,185492.71221744842,0.0
2012-09-13,185492.71221744842,0.0
2012-09-14,185492.71221744842,0.0
2012-09-17,185492.71221744842,0.0
2012-09-18,185492.71221744842,0.0
2012-09-19,185492.71221744842,0.0
2012-09-20,185492.71221744842,0.0
2012-09-21,185492.71221744842,0.0
2012-09-24,185492.71221744842,0.0
2012-09-25,185492.71221744842,0.0
2012-09-26,185492.71221744842,0.0
2012-09-27,185492.71221744842,0.0
2012-09-28,185492.71221744842,0.0
2012-10-01,185492.71221744842,0.0
2012-10-02,185492.71221744842,0.0
2012-10-03,185492.71221744842,0.0
2012-10-04,185492.71221744842,0.0
2012-10-05,185492.71221744842,0.0
2012-10-08,185492.71221744842,0.0
2012-10-09,185492.71221744842,0.0
2012-10-10,182004.13158665394,0.98
2012-10-11,183334.20609065305,0.98
2012-10-12,182349.1110037995,0.98
2012-10-15,183260.3514312689,0.98
2012-10-16,186116.9734258907,0.98
2012-10-17,188406.5311145563,0.98
2012-10-18,188381.9032051809,0.98
2012-10-19,188289.59607261035,0.0
2012-10-22,188289.59607261035,0.0
2012-10-23,188289.59607261035,0.0
2012-10-24,188289.59607261035,0.0
2012-10-25,188289.59607261035,0.0
2012-10-26,188289.59607261035,0.0
2012-10-31,188289.59607261035,0.0
2012-11-01,188289.59607261035,0.0
2012-11-02,188289.59607261035,0.0
2012-11-05,188289.59607261035,0.0
2012-11-06,188289.59607261035,0.0
2012-11-07,188289.59607261035,0.0
2012-11-08,188289.59607261035,0.0
2012-11-09,188289.59607261035,0.0
2012-11-12,188289.59607261035,0.0
2012-11-13,188289.59607261035,0.0
2012-11-14,188289.59607261035,0.0
2012-11-15,188289.59607261035,0.0
2012-11-16,188289.59607261035,0.0
2012-11-19,188289.59607261035,0.0
2012-11-20,188289.59607261035,0.0
2012-11-21,188289.59607261035,0.0
2012-11-23,188289.59607261035,0.0
2012-11-26,188289.59607261035,0.0
2012-11-27,188289.59607261035,0.0
2012-11-28,188289.59607261035,0.0
2012-11-29,188289.59607261035,0.0
2012-11-30,188289.59607261035,0.0
2012-12-03,188289.59607261035,0.0
2012-12-04,187518.786084363,0.98
2012-12-05,187426.90187918168,0.0
2012-12-06,187426.90187918168,0.0
2012-12-07,187426.90187918168,0.0
2012-12-10,187426.90187918168,0.0
2012-12-11,187426.90187918168,0.0
2012-12-12,187426.90187918168,0.0
2012-12-13,187426.90187918168,0.0
2012-12-14,187426.90187918168,0.0
2012-12-17,187426.90187918168,0.0
2012-12-18,187426.90187918168,0.0
2012-12-19,187426.90187918168,0.0
2012-12-20,187426.90187918168,0.0
2012-12-21,187426.90187918168,0.0
2012-12-24,187426.90187918168,0.0
2012-12-26,187426.90187918168,0.0
2012-12-27,187426.90187918168,0.0
2012-12-28,187426.90187918168,0.0
2012-12-31,187426.90187918168,0.0
2013-01-02,187426.90187918168,0.0
2013-01-03,187426.90187918168,0.0
2013-01-04,189409.78700288883,0.98
2013-01-07,189354.10052550997,0.0
2013-01-08,189354.10052550997,0.0
2013-01-09,188993.33073433064,0.98
2013-01-10,188937.76669509473,0.0
2013-01-11,189108.7625295961,0.98
2013-01-14,189133.9524231503,0.98
2013-01-15,189964.7812713119,0.98
2013-01-16,190795.56706455673,0.98
2013-01-17,191978.65613049426,0.98
2013-01-18,193841.15753373725,0.98
2013-01-22,195653.01702943913,0.98
2013-01-23,194998.85892739723,0.98
2013-01-24,195552.34947485002,0.98
2013-01-25,197363.85492194328,0.98
2013-01-28,197036.88800182453,0.98
2013-01-29,200156.19839986353,0.98
2013-01-30,199175.34333381781,0.98
2013-01-31,198521.43636336116,0.98
2013-02-01,200332.4849447119,0.98
2013-02-04,198471.52716323093,0.98
2013-02-05,200156.76185283528,0.98
2013-02-06,200282.457898877,0.98
2013-02-07,199779.5403730235,0.98
2013-02-08,201615.38228175987,0.98
2013-02-11,200634.71545733046,0.98
